COUNTYFP,STATE,MODE_USAGE,MASK_FREQ,RESPONSE
47021,Tennessee,ALWAYS,ALWAYS,0.48
47023,Tennessee,FREQUENTLY,NEVER,0.108
47023,Tennessee,FREQUENTLY,RARELY,0.068
47023,Tennessee,FREQUENTLY,SOMETIMES,0.122
47023,Tennessee,FREQUENTLY,FREQUENTLY,0.362
47023,Tennessee,FREQUENTLY,ALWAYS,0.34
47025,Tennessee,ALWAYS,NEVER,0.163
47025,Tennessee,ALWAYS,RARELY,0.114
47025,Tennessee,ALWAYS,SOMETIMES,0.091
47025,Tennessee,ALWAYS,FREQUENTLY,0.236
47025,Tennessee,ALWAYS,ALWAYS,0.397
47027,Tennessee,ALWAYS,NEVER,0.099
47027,Tennessee,ALWAYS,RARELY,0.105
47027,Tennessee,ALWAYS,SOMETIMES,0.264
47027,Tennessee,ALWAYS,FREQUENTLY,0.126
47027,Tennessee,ALWAYS,ALWAYS,0.406
47029,Tennessee,ALWAYS,NEVER,0.197
47029,Tennessee,ALWAYS,RARELY,0.118
47029,Tennessee,ALWAYS,SOMETIMES,0.082
47029,Tennessee,ALWAYS,FREQUENTLY,0.171
47029,Tennessee,ALWAYS,ALWAYS,0.431
47031,Tennessee,ALWAYS,NEVER,0.165
47031,Tennessee,ALWAYS,RARELY,0.09
47031,Tennessee,ALWAYS,SOMETIMES,0.174
47031,Tennessee,ALWAYS,FREQUENTLY,0.208
47031,Tennessee,ALWAYS,ALWAYS,0.363
47033,Tennessee,ALWAYS,NEVER,0.14
47033,Tennessee,ALWAYS,RARELY,0.078
47033,Tennessee,ALWAYS,SOMETIMES,0.123
47033,Tennessee,ALWAYS,FREQUENTLY,0.226
47033,Tennessee,ALWAYS,ALWAYS,0.432
47035,Tennessee,ALWAYS,NEVER,0.096
47035,Tennessee,ALWAYS,RARELY,0.093
47035,Tennessee,ALWAYS,SOMETIMES,0.201
47035,Tennessee,ALWAYS,FREQUENTLY,0.214
47035,Tennessee,ALWAYS,ALWAYS,0.395
47037,Tennessee,ALWAYS,NEVER,0.02
47037,Tennessee,ALWAYS,RARELY,0.037
47037,Tennessee,ALWAYS,SOMETIMES,0.086
47037,Tennessee,ALWAYS,FREQUENTLY,0.181
47037,Tennessee,ALWAYS,ALWAYS,0.677
47039,Tennessee,ALWAYS,NEVER,0.175
47039,Tennessee,ALWAYS,RARELY,0.171
47039,Tennessee,ALWAYS,SOMETIMES,0.168
47039,Tennessee,ALWAYS,FREQUENTLY,0.168
47039,Tennessee,ALWAYS,ALWAYS,0.318
47041,Tennessee,ALWAYS,NEVER,0.157
47041,Tennessee,ALWAYS,RARELY,0.152
47041,Tennessee,ALWAYS,SOMETIMES,0.231
47041,Tennessee,ALWAYS,FREQUENTLY,0.132
47041,Tennessee,ALWAYS,ALWAYS,0.328
47043,Tennessee,ALWAYS,NEVER,0.054
47043,Tennessee,ALWAYS,RARELY,0.076
47043,Tennessee,ALWAYS,SOMETIMES,0.079
47043,Tennessee,ALWAYS,FREQUENTLY,0.336
47043,Tennessee,ALWAYS,ALWAYS,0.455
47045,Tennessee,ALWAYS,NEVER,0.175
47045,Tennessee,ALWAYS,RARELY,0.17
47045,Tennessee,ALWAYS,SOMETIMES,0.12
47045,Tennessee,ALWAYS,FREQUENTLY,0.204
47045,Tennessee,ALWAYS,ALWAYS,0.331
47047,Tennessee,ALWAYS,NEVER,0.022
47047,Tennessee,ALWAYS,RARELY,0.001
47047,Tennessee,ALWAYS,SOMETIMES,0.089
47047,Tennessee,ALWAYS,FREQUENTLY,0.205
47047,Tennessee,ALWAYS,ALWAYS,0.682
47049,Tennessee,ALWAYS,NEVER,0.123
47049,Tennessee,ALWAYS,RARELY,0.122
47049,Tennessee,ALWAYS,SOMETIMES,0.157
47049,Tennessee,ALWAYS,FREQUENTLY,0.162
47049,Tennessee,ALWAYS,ALWAYS,0.437
47051,Tennessee,ALWAYS,NEVER,0.166
47051,Tennessee,ALWAYS,RARELY,0.092
47051,Tennessee,ALWAYS,SOMETIMES,0.13
47051,Tennessee,ALWAYS,FREQUENTLY,0.201
47051,Tennessee,ALWAYS,ALWAYS,0.411
47053,Tennessee,ALWAYS,NEVER,0.182
47053,Tennessee,ALWAYS,RARELY,0.086
47053,Tennessee,ALWAYS,SOMETIMES,0.111
47053,Tennessee,ALWAYS,FREQUENTLY,0.26
47053,Tennessee,ALWAYS,ALWAYS,0.361
47055,Tennessee,ALWAYS,NEVER,0.061
47055,Tennessee,ALWAYS,RARELY,0.068
47055,Tennessee,ALWAYS,SOMETIMES,0.192
47055,Tennessee,ALWAYS,FREQUENTLY,0.237
47055,Tennessee,ALWAYS,ALWAYS,0.441
47057,Tennessee,ALWAYS,NEVER,0.126
47057,Tennessee,ALWAYS,RARELY,0.134
47057,Tennessee,ALWAYS,SOMETIMES,0.129
47057,Tennessee,ALWAYS,FREQUENTLY,0.221
47057,Tennessee,ALWAYS,ALWAYS,0.39
47059,Tennessee,ALWAYS,NEVER,0.125
47059,Tennessee,ALWAYS,RARELY,0.178
47059,Tennessee,ALWAYS,SOMETIMES,0.033
47059,Tennessee,ALWAYS,FREQUENTLY,0.254
47059,Tennessee,ALWAYS,ALWAYS,0.41
47061,Tennessee,ALWAYS,NEVER,0.142
47061,Tennessee,ALWAYS,RARELY,0.165
47061,Tennessee,ALWAYS,SOMETIMES,0.151
47061,Tennessee,ALWAYS,FREQUENTLY,0.212
47061,Tennessee,ALWAYS,ALWAYS,0.33
47063,Tennessee,ALWAYS,NEVER,0.157
47063,Tennessee,ALWAYS,RARELY,0.113
47063,Tennessee,ALWAYS,SOMETIMES,0.121
47063,Tennessee,ALWAYS,FREQUENTLY,0.189
47063,Tennessee,ALWAYS,ALWAYS,0.42
47065,Tennessee,ALWAYS,NEVER,0.116
47065,Tennessee,ALWAYS,RARELY,0.116
47065,Tennessee,ALWAYS,SOMETIMES,0.129
47065,Tennessee,ALWAYS,FREQUENTLY,0.229
47065,Tennessee,ALWAYS,ALWAYS,0.411
47067,Tennessee,ALWAYS,NEVER,0.148
47067,Tennessee,ALWAYS,RARELY,0.243
47067,Tennessee,ALWAYS,SOMETIMES,0.059
47067,Tennessee,ALWAYS,FREQUENTLY,0.14
47067,Tennessee,ALWAYS,ALWAYS,0.41
47069,Tennessee,ALWAYS,NEVER,0.035
47069,Tennessee,ALWAYS,RARELY,0.056
47069,Tennessee,ALWAYS,SOMETIMES,0.215
47069,Tennessee,ALWAYS,FREQUENTLY,0.261
47069,Tennessee,ALWAYS,ALWAYS,0.434
47071,Tennessee,ALWAYS,NEVER,0.142
47071,Tennessee,ALWAYS,RARELY,0.14
47071,Tennessee,ALWAYS,SOMETIMES,0.107
47071,Tennessee,ALWAYS,FREQUENTLY,0.241
47071,Tennessee,ALWAYS,ALWAYS,0.371
47073,Tennessee,ALWAYS,NEVER,0.118
47073,Tennessee,ALWAYS,RARELY,0.146
47073,Tennessee,ALWAYS,SOMETIMES,0.132
47073,Tennessee,ALWAYS,FREQUENTLY,0.196
47073,Tennessee,ALWAYS,ALWAYS,0.407
47075,Tennessee,ALWAYS,NEVER,0.086
47075,Tennessee,ALWAYS,RARELY,0.026
47075,Tennessee,ALWAYS,SOMETIMES,0.169
47075,Tennessee,ALWAYS,FREQUENTLY,0.155
47075,Tennessee,ALWAYS,ALWAYS,0.565
47077,Tennessee,ALWAYS,NEVER,0.127
47077,Tennessee,ALWAYS,RARELY,0.107
47077,Tennessee,ALWAYS,SOMETIMES,0.156
47077,Tennessee,ALWAYS,FREQUENTLY,0.282
47077,Tennessee,ALWAYS,ALWAYS,0.327
47079,Tennessee,ALWAYS,NEVER,0.092
47079,Tennessee,ALWAYS,RARELY,0.09
47079,Tennessee,ALWAYS,SOMETIMES,0.264
47079,Tennessee,ALWAYS,FREQUENTLY,0.207
47079,Tennessee,ALWAYS,ALWAYS,0.347
47081,Tennessee,ALWAYS,NEVER,0.063
47081,Tennessee,ALWAYS,RARELY,0.057
47081,Tennessee,ALWAYS,SOMETIMES,0.082
47081,Tennessee,ALWAYS,FREQUENTLY,0.217
47081,Tennessee,ALWAYS,ALWAYS,0.581
47083,Tennessee,ALWAYS,NEVER,0.108
47083,Tennessee,ALWAYS,RARELY,0.049
47083,Tennessee,ALWAYS,SOMETIMES,0.116
47083,Tennessee,ALWAYS,FREQUENTLY,0.337
47083,Tennessee,ALWAYS,ALWAYS,0.39
47085,Tennessee,ALWAYS,NEVER,0.121
47085,Tennessee,ALWAYS,RARELY,0.095
47085,Tennessee,ALWAYS,SOMETIMES,0.156
47085,Tennessee,ALWAYS,FREQUENTLY,0.267
47085,Tennessee,ALWAYS,ALWAYS,0.36
47087,Tennessee,ALWAYS,NEVER,0.138
47087,Tennessee,ALWAYS,RARELY,0.128
47087,Tennessee,ALWAYS,SOMETIMES,0.249
47087,Tennessee,ALWAYS,FREQUENTLY,0.093
47087,Tennessee,ALWAYS,ALWAYS,0.392
47089,Tennessee,ALWAYS,NEVER,0.151
47089,Tennessee,ALWAYS,RARELY,0.092
47089,Tennessee,ALWAYS,SOMETIMES,0.149
47089,Tennessee,ALWAYS,FREQUENTLY,0.176
47089,Tennessee,ALWAYS,ALWAYS,0.431
47091,Tennessee,ALWAYS,NEVER,0.107
47091,Tennessee,ALWAYS,RARELY,0.079
47091,Tennessee,ALWAYS,SOMETIMES,0.141
47091,Tennessee,ALWAYS,FREQUENTLY,0.261
47091,Tennessee,ALWAYS,ALWAYS,0.412
47093,Tennessee,ALWAYS,NEVER,0.036
47093,Tennessee,ALWAYS,RARELY,0.032
47093,Tennessee,ALWAYS,SOMETIMES,0.144
47093,Tennessee,ALWAYS,FREQUENTLY,0.209
47093,Tennessee,ALWAYS,ALWAYS,0.579
47095,Tennessee,ALWAYS,NEVER,0.133
47095,Tennessee,ALWAYS,RARELY,0.143
47095,Tennessee,ALWAYS,SOMETIMES,0.166
47095,Tennessee,ALWAYS,FREQUENTLY,0.201
47095,Tennessee,ALWAYS,ALWAYS,0.357
47097,Tennessee,ALWAYS,NEVER,0.064
47097,Tennessee,ALWAYS,RARELY,0.094
47097,Tennessee,ALWAYS,SOMETIMES,0.191
47097,Tennessee,ALWAYS,FREQUENTLY,0.142
47097,Tennessee,ALWAYS,ALWAYS,0.508
47099,Tennessee,ALWAYS,NEVER,0.074
47099,Tennessee,ALWAYS,RARELY,0.129
47099,Tennessee,ALWAYS,SOMETIMES,0.156
47099,Tennessee,ALWAYS,FREQUENTLY,0.192
47099,Tennessee,ALWAYS,ALWAYS,0.45
47101,Tennessee,ALWAYS,NEVER,0.098
47101,Tennessee,ALWAYS,RARELY,0.084
47101,Tennessee,ALWAYS,SOMETIMES,0.198
47101,Tennessee,ALWAYS,FREQUENTLY,0.236
47101,Tennessee,ALWAYS,ALWAYS,0.385
47103,Tennessee,ALWAYS,NEVER,0.126
47103,Tennessee,ALWAYS,RARELY,0.187
47103,Tennessee,ALWAYS,SOMETIMES,0.106
47103,Tennessee,ALWAYS,FREQUENTLY,0.214
47103,Tennessee,ALWAYS,ALWAYS,0.367
47105,Tennessee,ALWAYS,NEVER,0.041
47105,Tennessee,ALWAYS,RARELY,0.06
47105,Tennessee,ALWAYS,SOMETIMES,0.107
47105,Tennessee,ALWAYS,FREQUENTLY,0.219
47105,Tennessee,ALWAYS,ALWAYS,0.573
47107,Tennessee,ALWAYS,NEVER,0.077
47107,Tennessee,ALWAYS,RARELY,0.087
47107,Tennessee,ALWAYS,SOMETIMES,0.155
47107,Tennessee,ALWAYS,FREQUENTLY,0.298
47107,Tennessee,ALWAYS,ALWAYS,0.384
47109,Tennessee,ALWAYS,NEVER,0.107
47109,Tennessee,ALWAYS,RARELY,0.105
47109,Tennessee,ALWAYS,SOMETIMES,0.115
47109,Tennessee,ALWAYS,FREQUENTLY,0.274
47109,Tennessee,ALWAYS,ALWAYS,0.4
47111,Tennessee,ALWAYS,NEVER,0.146
47111,Tennessee,ALWAYS,RARELY,0.085
47111,Tennessee,ALWAYS,SOMETIMES,0.215
47111,Tennessee,ALWAYS,FREQUENTLY,0.083
47111,Tennessee,ALWAYS,ALWAYS,0.47
47113,Tennessee,ALWAYS,NEVER,0.1
47113,Tennessee,ALWAYS,RARELY,0.056
47113,Tennessee,ALWAYS,SOMETIMES,0.129
47113,Tennessee,ALWAYS,FREQUENTLY,0.334
47113,Tennessee,ALWAYS,ALWAYS,0.381
47115,Tennessee,ALWAYS,NEVER,0.115
47115,Tennessee,ALWAYS,RARELY,0.122
47115,Tennessee,ALWAYS,SOMETIMES,0.135
47115,Tennessee,ALWAYS,FREQUENTLY,0.247
47115,Tennessee,ALWAYS,ALWAYS,0.381
47117,Tennessee,ALWAYS,NEVER,0.219
47117,Tennessee,ALWAYS,RARELY,0.129
47117,Tennessee,ALWAYS,SOMETIMES,0.139
47117,Tennessee,ALWAYS,FREQUENTLY,0.164
47117,Tennessee,ALWAYS,ALWAYS,0.349
47119,Tennessee,ALWAYS,NEVER,0.119
47119,Tennessee,ALWAYS,RARELY,0.07
47119,Tennessee,ALWAYS,SOMETIMES,0.19
47119,Tennessee,ALWAYS,FREQUENTLY,0.156
47119,Tennessee,ALWAYS,ALWAYS,0.466
47121,Tennessee,ALWAYS,NEVER,0.08
47121,Tennessee,ALWAYS,RARELY,0.118
47121,Tennessee,ALWAYS,SOMETIMES,0.136
47121,Tennessee,ALWAYS,FREQUENTLY,0.214
47121,Tennessee,ALWAYS,ALWAYS,0.453
47123,Tennessee,ALWAYS,NEVER,0.07
47123,Tennessee,ALWAYS,RARELY,0.138
47123,Tennessee,ALWAYS,SOMETIMES,0.165
47123,Tennessee,ALWAYS,FREQUENTLY,0.229
47123,Tennessee,ALWAYS,ALWAYS,0.397
47125,Tennessee,ALWAYS,NEVER,0.083
47125,Tennessee,ALWAYS,RARELY,0.063
47125,Tennessee,ALWAYS,SOMETIMES,0.203
47125,Tennessee,ALWAYS,FREQUENTLY,0.228
47125,Tennessee,ALWAYS,ALWAYS,0.423
47127,Tennessee,ALWAYS,NEVER,0.173
47127,Tennessee,ALWAYS,RARELY,0.101
47127,Tennessee,ALWAYS,SOMETIMES,0.176
47127,Tennessee,ALWAYS,FREQUENTLY,0.235
47127,Tennessee,ALWAYS,ALWAYS,0.316
47129,Tennessee,ALWAYS,NEVER,0.08
47129,Tennessee,ALWAYS,RARELY,0.113
47129,Tennessee,ALWAYS,SOMETIMES,0.077
47129,Tennessee,ALWAYS,FREQUENTLY,0.318
47129,Tennessee,ALWAYS,ALWAYS,0.413
47131,Tennessee,ALWAYS,NEVER,0.117
47131,Tennessee,ALWAYS,RARELY,0.125
47131,Tennessee,ALWAYS,SOMETIMES,0.187
47131,Tennessee,ALWAYS,FREQUENTLY,0.246
47131,Tennessee,ALWAYS,ALWAYS,0.325
47133,Tennessee,ALWAYS,NEVER,0.12
47133,Tennessee,ALWAYS,RARELY,0.131
47133,Tennessee,ALWAYS,SOMETIMES,0.228
47133,Tennessee,ALWAYS,FREQUENTLY,0.128
47133,Tennessee,ALWAYS,ALWAYS,0.393
47135,Tennessee,ALWAYS,NEVER,0.18
47135,Tennessee,ALWAYS,RARELY,0.148
47135,Tennessee,ALWAYS,SOMETIMES,0.137
47135,Tennessee,ALWAYS,FREQUENTLY,0.159
47135,Tennessee,ALWAYS,ALWAYS,0.376
47137,Tennessee,ALWAYS,NEVER,0.105
47137,Tennessee,ALWAYS,RARELY,0.128
47137,Tennessee,ALWAYS,SOMETIMES,0.219
47137,Tennessee,ALWAYS,FREQUENTLY,0.133
47137,Tennessee,ALWAYS,ALWAYS,0.416
47139,Tennessee,ALWAYS,NEVER,0.089
47139,Tennessee,ALWAYS,RARELY,0.069
47139,Tennessee,ALWAYS,SOMETIMES,0.15
47139,Tennessee,ALWAYS,FREQUENTLY,0.24
47139,Tennessee,ALWAYS,ALWAYS,0.452
47141,Tennessee,ALWAYS,NEVER,0.16
47141,Tennessee,ALWAYS,RARELY,0.164
47141,Tennessee,ALWAYS,SOMETIMES,0.207
47141,Tennessee,ALWAYS,FREQUENTLY,0.099
47141,Tennessee,ALWAYS,ALWAYS,0.369
47143,Tennessee,ALWAYS,NEVER,0.096
47143,Tennessee,ALWAYS,RARELY,0.154
47143,Tennessee,ALWAYS,SOMETIMES,0.113
47143,Tennessee,ALWAYS,FREQUENTLY,0.154
47143,Tennessee,ALWAYS,ALWAYS,0.483
47145,Tennessee,ALWAYS,NEVER,0.074
47145,Tennessee,ALWAYS,RARELY,0.142
47145,Tennessee,ALWAYS,SOMETIMES,0.105
47145,Tennessee,ALWAYS,FREQUENTLY,0.274
47145,Tennessee,ALWAYS,ALWAYS,0.405
47147,Tennessee,ALWAYS,NEVER,0.187
47147,Tennessee,ALWAYS,RARELY,0.069
47147,Tennessee,ALWAYS,SOMETIMES,0.081
47147,Tennessee,ALWAYS,FREQUENTLY,0.159
47147,Tennessee,ALWAYS,ALWAYS,0.504
47149,Tennessee,ALWAYS,NEVER,0.081
47149,Tennessee,ALWAYS,RARELY,0.073
47149,Tennessee,ALWAYS,SOMETIMES,0.121
47149,Tennessee,ALWAYS,FREQUENTLY,0.215
47149,Tennessee,ALWAYS,ALWAYS,0.51
47151,Tennessee,ALWAYS,NEVER,0.121
47151,Tennessee,ALWAYS,RARELY,0.144
47151,Tennessee,ALWAYS,SOMETIMES,0.154
47151,Tennessee,ALWAYS,FREQUENTLY,0.219
47151,Tennessee,ALWAYS,ALWAYS,0.362
47153,Tennessee,ALWAYS,NEVER,0.108
47153,Tennessee,ALWAYS,RARELY,0.087
47153,Tennessee,ALWAYS,SOMETIMES,0.177
47153,Tennessee,ALWAYS,FREQUENTLY,0.289
47153,Tennessee,ALWAYS,ALWAYS,0.339
47155,Tennessee,ALWAYS,NEVER,0.039
47155,Tennessee,ALWAYS,RARELY,0.072
47155,Tennessee,ALWAYS,SOMETIMES,0.15
47155,Tennessee,ALWAYS,FREQUENTLY,0.183
47155,Tennessee,ALWAYS,ALWAYS,0.556
47157,Tennessee,ALWAYS,NEVER,0.034
47157,Tennessee,ALWAYS,RARELY,0.025
47157,Tennessee,ALWAYS,SOMETIMES,0.105
47157,Tennessee,ALWAYS,FREQUENTLY,0.184
47157,Tennessee,ALWAYS,ALWAYS,0.653
47159,Tennessee,ALWAYS,NEVER,0.088
47159,Tennessee,ALWAYS,RARELY,0.091
47159,Tennessee,ALWAYS,SOMETIMES,0.202
47159,Tennessee,ALWAYS,FREQUENTLY,0.113
47159,Tennessee,ALWAYS,ALWAYS,0.507
47161,Tennessee,ALWAYS,NEVER,0.071
47161,Tennessee,ALWAYS,RARELY,0.045
47161,Tennessee,ALWAYS,SOMETIMES,0.15
47161,Tennessee,ALWAYS,FREQUENTLY,0.214
47161,Tennessee,ALWAYS,ALWAYS,0.521
47163,Tennessee,ALWAYS,NEVER,0.096
47163,Tennessee,ALWAYS,RARELY,0.091
47163,Tennessee,ALWAYS,SOMETIMES,0.143
47163,Tennessee,ALWAYS,FREQUENTLY,0.187
47163,Tennessee,ALWAYS,ALWAYS,0.483
47165,Tennessee,ALWAYS,NEVER,0.104
47165,Tennessee,ALWAYS,RARELY,0.069
47165,Tennessee,ALWAYS,SOMETIMES,0.14
47165,Tennessee,ALWAYS,FREQUENTLY,0.196
47165,Tennessee,ALWAYS,ALWAYS,0.49
47167,Tennessee,ALWAYS,NEVER,0.081
47167,Tennessee,ALWAYS,RARELY,0.025
47167,Tennessee,ALWAYS,SOMETIMES,0.223
47167,Tennessee,ALWAYS,FREQUENTLY,0.138
47167,Tennessee,ALWAYS,ALWAYS,0.533
47169,Tennessee,ALWAYS,NEVER,0.112
47169,Tennessee,ALWAYS,RARELY,0.063
47169,Tennessee,ALWAYS,SOMETIMES,0.241
47169,Tennessee,ALWAYS,FREQUENTLY,0.133
47169,Tennessee,ALWAYS,ALWAYS,0.452
47171,Tennessee,ALWAYS,NEVER,0.049
47171,Tennessee,ALWAYS,RARELY,0.041
47171,Tennessee,ALWAYS,SOMETIMES,0.108
47171,Tennessee,ALWAYS,FREQUENTLY,0.306
47171,Tennessee,ALWAYS,ALWAYS,0.497
47173,Tennessee,ALWAYS,NEVER,0.086
47173,Tennessee,ALWAYS,RARELY,0.145
47173,Tennessee,ALWAYS,SOMETIMES,0.167
47173,Tennessee,ALWAYS,FREQUENTLY,0.181
47173,Tennessee,ALWAYS,ALWAYS,0.421
47175,Tennessee,ALWAYS,NEVER,0.145
47175,Tennessee,ALWAYS,RARELY,0.147
47175,Tennessee,ALWAYS,SOMETIMES,0.147
47175,Tennessee,ALWAYS,FREQUENTLY,0.239
47175,Tennessee,ALWAYS,ALWAYS,0.323
47177,Tennessee,ALWAYS,NEVER,0.14
47177,Tennessee,ALWAYS,RARELY,0.107
47177,Tennessee,ALWAYS,SOMETIMES,0.189
47177,Tennessee,ALWAYS,FREQUENTLY,0.212
47177,Tennessee,ALWAYS,ALWAYS,0.352
47179,Tennessee,ALWAYS,NEVER,0.061
47179,Tennessee,ALWAYS,RARELY,0.074
47179,Tennessee,ALWAYS,SOMETIMES,0.166
47179,Tennessee,ALWAYS,FREQUENTLY,0.218
47179,Tennessee,ALWAYS,ALWAYS,0.48
47181,Tennessee,ALWAYS,NEVER,0.089
47181,Tennessee,ALWAYS,RARELY,0.215
47181,Tennessee,ALWAYS,SOMETIMES,0.136
47181,Tennessee,ALWAYS,FREQUENTLY,0.147
47181,Tennessee,ALWAYS,ALWAYS,0.414
47183,Tennessee,ALWAYS,NEVER,0.093
47183,Tennessee,ALWAYS,RARELY,0.135
47183,Tennessee,ALWAYS,SOMETIMES,0.228
47183,Tennessee,ALWAYS,FREQUENTLY,0.251
47183,Tennessee,ALWAYS,ALWAYS,0.292
47185,Tennessee,ALWAYS,NEVER,0.185
47185,Tennessee,ALWAYS,RARELY,0.205
47185,Tennessee,ALWAYS,SOMETIMES,0.162
47185,Tennessee,ALWAYS,FREQUENTLY,0.115
47185,Tennessee,ALWAYS,ALWAYS,0.333
47187,Tennessee,ALWAYS,NEVER,0.019
47187,Tennessee,ALWAYS,RARELY,0.073
47187,Tennessee,ALWAYS,SOMETIMES,0.091
47187,Tennessee,ALWAYS,FREQUENTLY,0.212
47187,Tennessee,ALWAYS,ALWAYS,0.604
47189,Tennessee,ALWAYS,NEVER,0.105
47189,Tennessee,ALWAYS,RARELY,0.035
47189,Tennessee,ALWAYS,SOMETIMES,0.099
47189,Tennessee,ALWAYS,FREQUENTLY,0.192
47189,Tennessee,ALWAYS,ALWAYS,0.568
48001,Texas,ALWAYS,NEVER,0.172
48001,Texas,ALWAYS,RARELY,0.104
48001,Texas,ALWAYS,SOMETIMES,0.095
48001,Texas,ALWAYS,FREQUENTLY,0.088
48001,Texas,ALWAYS,ALWAYS,0.541
48003,Texas,ALWAYS,NEVER,0.09
48003,Texas,ALWAYS,RARELY,0.044
48003,Texas,ALWAYS,SOMETIMES,0.067
48003,Texas,ALWAYS,FREQUENTLY,0.202
48003,Texas,ALWAYS,ALWAYS,0.597
48005,Texas,ALWAYS,NEVER,0.121
48005,Texas,ALWAYS,RARELY,0.064
48005,Texas,ALWAYS,SOMETIMES,0.079
48005,Texas,ALWAYS,FREQUENTLY,0.2
48005,Texas,ALWAYS,ALWAYS,0.536
48007,Texas,ALWAYS,NEVER,0.006
48007,Texas,ALWAYS,RARELY,0.005
48007,Texas,ALWAYS,SOMETIMES,0.17
48007,Texas,ALWAYS,FREQUENTLY,0.074
48007,Texas,ALWAYS,ALWAYS,0.746
48009,Texas,ALWAYS,NEVER,0.081
48009,Texas,ALWAYS,RARELY,0.053
48009,Texas,ALWAYS,SOMETIMES,0.099
48009,Texas,ALWAYS,FREQUENTLY,0.091
48009,Texas,ALWAYS,ALWAYS,0.676
48011,Texas,ALWAYS,NEVER,0.08
48011,Texas,ALWAYS,RARELY,0.066
48011,Texas,ALWAYS,SOMETIMES,0.116
48011,Texas,ALWAYS,FREQUENTLY,0.25
48011,Texas,ALWAYS,ALWAYS,0.488
48013,Texas,ALWAYS,NEVER,0.001
48013,Texas,ALWAYS,RARELY,0.01
48013,Texas,ALWAYS,SOMETIMES,0.032
48013,Texas,ALWAYS,FREQUENTLY,0.156
48013,Texas,ALWAYS,ALWAYS,0.802
48015,Texas,ALWAYS,NEVER,0.006
48015,Texas,ALWAYS,RARELY,0.024
48015,Texas,ALWAYS,SOMETIMES,0.054
48015,Texas,ALWAYS,FREQUENTLY,0.224
48015,Texas,ALWAYS,ALWAYS,0.692
48017,Texas,ALWAYS,NEVER,0.018
48017,Texas,ALWAYS,RARELY,0.106
48017,Texas,ALWAYS,SOMETIMES,0.06
48017,Texas,ALWAYS,FREQUENTLY,0.217
48017,Texas,ALWAYS,ALWAYS,0.598
48019,Texas,ALWAYS,NEVER,0.073
48019,Texas,ALWAYS,RARELY,0.018
48019,Texas,ALWAYS,SOMETIMES,0.07
48019,Texas,ALWAYS,FREQUENTLY,0.09
48019,Texas,ALWAYS,ALWAYS,0.749
48021,Texas,ALWAYS,NEVER,0.007
48021,Texas,ALWAYS,RARELY,0.02
48021,Texas,ALWAYS,SOMETIMES,0.084
48021,Texas,ALWAYS,FREQUENTLY,0.161
48021,Texas,ALWAYS,ALWAYS,0.729
48023,Texas,ALWAYS,NEVER,0.066
48023,Texas,ALWAYS,RARELY,0.075
48023,Texas,ALWAYS,SOMETIMES,0.134
48023,Texas,ALWAYS,FREQUENTLY,0.104
48023,Texas,ALWAYS,ALWAYS,0.62
48025,Texas,ALWAYS,NEVER,0.001
48025,Texas,ALWAYS,RARELY,0.003
48025,Texas,ALWAYS,SOMETIMES,0.052
48025,Texas,ALWAYS,FREQUENTLY,0.19
48025,Texas,ALWAYS,ALWAYS,0.753
48027,Texas,ALWAYS,NEVER,0.01
48027,Texas,ALWAYS,RARELY,0.035
48027,Texas,ALWAYS,SOMETIMES,0.078
48027,Texas,ALWAYS,FREQUENTLY,0.205
48027,Texas,ALWAYS,ALWAYS,0.672
48029,Texas,ALWAYS,NEVER,0.015
48029,Texas,ALWAYS,RARELY,0.016
48029,Texas,ALWAYS,SOMETIMES,0.057
48029,Texas,ALWAYS,FREQUENTLY,0.09
48029,Texas,ALWAYS,ALWAYS,0.822
48031,Texas,ALWAYS,NEVER,0.005
48031,Texas,ALWAYS,RARELY,0.019
48031,Texas,ALWAYS,SOMETIMES,0.115
48031,Texas,ALWAYS,FREQUENTLY,0.074
48031,Texas,ALWAYS,ALWAYS,0.788
48033,Texas,ALWAYS,NEVER,0.039
48033,Texas,ALWAYS,RARELY,0.115
48033,Texas,ALWAYS,SOMETIMES,0.125
48033,Texas,ALWAYS,FREQUENTLY,0.107
48033,Texas,ALWAYS,ALWAYS,0.614
48035,Texas,ALWAYS,NEVER,0.031
48035,Texas,ALWAYS,RARELY,0.154
48035,Texas,ALWAYS,SOMETIMES,0.102
48035,Texas,ALWAYS,FREQUENTLY,0.248
48035,Texas,ALWAYS,ALWAYS,0.465
48037,Texas,ALWAYS,NEVER,0.058
48037,Texas,ALWAYS,RARELY,0.134
48037,Texas,ALWAYS,SOMETIMES,0.114
48037,Texas,ALWAYS,FREQUENTLY,0.221
48037,Texas,ALWAYS,ALWAYS,0.473
48039,Texas,ALWAYS,NEVER,0.021
48039,Texas,ALWAYS,RARELY,0.042
48039,Texas,ALWAYS,SOMETIMES,0.075
48039,Texas,ALWAYS,FREQUENTLY,0.17
48039,Texas,ALWAYS,ALWAYS,0.691
48041,Texas,ALWAYS,NEVER,0.012
48041,Texas,ALWAYS,RARELY,0.038
48041,Texas,ALWAYS,SOMETIMES,0.067
48041,Texas,ALWAYS,FREQUENTLY,0.347
48041,Texas,ALWAYS,ALWAYS,0.537
48043,Texas,ALWAYS,NEVER,0.011
48043,Texas,ALWAYS,RARELY,0.012
