date,state,cases,days
6/25/20,Washington,31998,157
6/25/20,West Virginia,2693,157
6/25/20,Wisconsin,29204,157
6/25/20,Wyoming,1326,157
6/26/20,Alabama,34183,158
6/26/20,Alaska,1001,158
6/26/20,Arizona,66676,158
6/26/20,Arkansas,18740,158
6/26/20,California,207027,158
6/26/20,Colorado,31780,158
6/26/20,Connecticut,46059,158
6/26/20,Delaware,11017,158
6/26/20,District of Columbia,10185,158
6/26/20,Florida,122952,158
6/26/20,Georgia,69542,158
6/26/20,Hawaii,850,158
6/26/20,Idaho,5149,158
6/26/20,Illinois,141812,158
6/26/20,Indiana,45269,158
6/26/20,Iowa,27828,158
6/26/20,Kansas,13729,158
6/26/20,Kentucky,15033,158
6/26/20,Louisiana,54882,158
6/26/20,Maine,3102,158
6/26/20,Maryland,66704,158
6/26/20,Massachusetts,108070,158
6/26/20,Michigan,69473,158
6/26/20,Minnesota,34651,158
6/26/20,Mississippi,25066,158
6/26/20,Missouri,20567,158
6/26/20,Montana,829,158
6/26/20,Nebraska,18524,158
6/26/20,Nevada,15359,158
6/26/20,New Hampshire,5671,158
6/26/20,New Jersey,172438,158
6/26/20,New Mexico,11408,158
6/26/20,New York,395972,158
6/26/20,North Carolina,59253,158
6/26/20,North Dakota,3430,158
6/26/20,Ohio,48638,158
6/26/20,Oklahoma,12343,158
6/26/20,Oregon,8008,158
6/26/20,Pennsylvania,88950,158
6/26/20,Rhode Island,16661,158
6/26/20,South Carolina,30335,158
6/26/20,South Dakota,6535,158
6/26/20,Tennessee,38802,158
6/26/20,Texas,142582,158
6/26/20,Utah,20218,158
6/26/20,Vermont,1198,158
6/26/20,Virginia,60570,158
6/26/20,Washington,32489,158
6/26/20,West Virginia,2729,158
6/26/20,Wisconsin,29718,158
6/26/20,Wyoming,1368,158
6/27/20,Alabama,35083,159
6/27/20,Alaska,1027,159
6/27/20,Arizona,70152,159
6/27/20,Arkansas,19310,159
6/27/20,California,211453,159
6/27/20,Colorado,32006,159
6/27/20,Connecticut,46206,159
6/27/20,Delaware,11091,159
6/27/20,District of Columbia,10216,159
6/27/20,Florida,132537,159
6/27/20,Georgia,71066,159
6/27/20,Hawaii,856,159
6/27/20,Idaho,5319,159
6/27/20,Illinois,142536,159
6/27/20,Indiana,45707,159
6/27/20,Iowa,28203,159
6/27/20,Kansas,13767,159
6/27/20,Kentucky,15337,159
6/27/20,Louisiana,54882,159
6/27/20,Maine,3154,159
6/27/20,Maryland,67032,159
6/27/20,Massachusetts,108443,159
6/27/20,Michigan,69802,159
6/27/20,Minnesota,35068,159
6/27/20,Mississippi,25531,159
6/27/20,Missouri,20909,159
6/27/20,Montana,852,159
6/27/20,Nebraska,18775,159
6/27/20,Nevada,16400,159
6/27/20,New Hampshire,5717,159
6/27/20,New Jersey,172727,159
6/27/20,New Mexico,11619,159
6/27/20,New York,396669,159
6/27/20,North Carolina,60710,159
6/27/20,North Dakota,3467,159
6/27/20,Ohio,49455,159
6/27/20,Oklahoma,12642,159
6/27/20,Oregon,8110,159
6/27/20,Pennsylvania,89400,159
6/27/20,Rhode Island,16661,159
6/27/20,South Carolina,31939,159
6/27/20,South Dakota,6626,159
6/27/20,Tennessee,39813,159
6/27/20,Texas,148639,159
6/27/20,Utah,20735,159
6/27/20,Vermont,1200,159
6/27/20,Virginia,61247,159
6/27/20,Washington,33031,159
6/27/20,West Virginia,2781,159
6/27/20,Wisconsin,30235,159
6/27/20,Wyoming,1392,159
6/28/20,Alabama,35441,160
6/28/20,Alaska,1060,160
6/28/20,Arizona,73961,160
6/28/20,Arkansas,19818,160
6/28/20,California,216955,160
6/28/20,Colorado,32290,160
6/28/20,Connecticut,46303,160
6/28/20,Delaware,11226,160
6/28/20,District of Columbia,10248,160
6/28/20,Florida,141067,160
6/28/20,Georgia,72800,160
6/28/20,Hawaii,883,160
6/28/20,Idaho,5543,160
6/28/20,Illinois,143117,160
6/28/20,Indiana,46071,160
6/28/20,Iowa,28520,160
6/28/20,Kansas,14016,160
6/28/20,Kentucky,15480,160
6/28/20,Louisiana,56349,160
6/28/20,Maine,3191,160
6/28/20,Maryland,67360,160
6/28/20,Massachusetts,108667,160
6/28/20,Michigan,70042,160
6/28/20,Minnesota,35584,160
6/28/20,Mississippi,25899,160
6/28/20,Missouri,21254,160
6/28/20,Montana,863,160
6/28/20,Nebraska,18900,160
6/28/20,Nevada,17187,160
6/28/20,New Hampshire,5747,160
6/28/20,New Jersey,173036,160
6/28/20,New Mexico,11809,160
6/28/20,New York,397293,160
6/28/20,North Carolina,62178,160
6/28/20,North Dakota,3504,160
6/28/20,Ohio,50309,160
6/28/20,Oklahoma,12944,160
6/28/20,Oregon,8348,160
6/28/20,Pennsylvania,89785,160
6/28/20,Rhode Island,16661,160
6/28/20,South Carolina,33320,160
6/28/20,South Dakota,6681,160
6/28/20,Tennessee,39945,160
6/28/20,Texas,152437,160
6/28/20,Utah,21155,160
6/28/20,Vermont,1202,160
6/28/20,Virginia,61736,160
6/28/20,Washington,33341,160
6/28/20,West Virginia,2831,160
6/28/20,Wisconsin,30716,160
6/28/20,Wyoming,1417,160
6/29/20,Alabama,37175,161
6/29/20,Alaska,1085,161
6/29/20,Arizona,74602,161
6/29/20,Arkansas,20257,161
6/29/20,California,223995,161
6/29/20,Colorado,32495,161
6/29/20,Connecticut,46362,161
6/29/20,Delaware,11376,161
6/29/20,District of Columbia,10292,161
6/29/20,Florida,146333,161
6/29/20,Georgia,74816,161
6/29/20,Hawaii,884,161
6/29/20,Idaho,5770,161
6/29/20,Illinois,143885,161
6/29/20,Indiana,46370,161
6/29/20,Iowa,28874,161
6/29/20,Kansas,14568,161
6/29/20,Kentucky,15657,161
6/29/20,Louisiana,57189,161
6/29/20,Maine,3219,161
6/29/20,Maryland,67837,161
6/29/20,Massachusetts,108768,161
6/29/20,Michigan,70356,161
6/29/20,Minnesota,35896,161
6/29/20,Mississippi,26568,161
6/29/20,Missouri,21748,161
6/29/20,Montana,919,161
6/29/20,Nebraska,19064,161
6/29/20,Nevada,17971,161
6/29/20,New Hampshire,5760,161
6/29/20,New Jersey,173126,161
6/29/20,New Mexico,11982,161
6/29/20,New York,397684,161
6/29/20,North Carolina,63684,161
6/29/20,North Dakota,3548,161
6/29/20,Ohio,51046,161
6/29/20,Oklahoma,13172,161
6/29/20,Oregon,8509,161
6/29/20,Pennsylvania,90553,161
6/29/20,Rhode Island,16764,161
6/29/20,South Carolina,34644,161
6/29/20,South Dakota,6716,161
6/29/20,Tennessee,41388,161
6/29/20,Texas,158756,161
6/29/20,Utah,21818,161
6/29/20,Vermont,1208,161
6/29/20,Virginia,62189,161
6/29/20,Washington,34036,161
6/29/20,West Virginia,2869,161
6/29/20,Wisconsin,31103,161
6/29/20,Wyoming,1450,161
6/30/20,Alabama,38045,162
6/30/20,Alaska,1132,162
6/30/20,Arizona,79399,162
6/30/20,Arkansas,20777,162
6/30/20,California,232153,162
6/30/20,Colorado,32698,162
6/30/20,Connecticut,46514,162
6/30/20,Delaware,11474,162
6/30/20,District of Columbia,10327,162
6/30/20,Florida,152426,162
6/30/20,Georgia,77280,162
6/30/20,Hawaii,901,162
6/30/20,Idaho,6124,162
6/30/20,Illinois,144661,162
6/30/20,Indiana,46740,162
6/30/20,Iowa,29152,162
6/30/20,Kansas,14629,162
6/30/20,Kentucky,15916,162
6/30/20,Louisiana,58203,162
6/30/20,Maine,3253,162
6/30/20,Maryland,68152,162
6/30/20,Massachusetts,108882,162
6/30/20,Michigan,70850,162
6/30/20,Minnesota,36338,162
6/30/20,Mississippi,27248,162
6/30/20,Missouri,22275,162
6/30/20,Montana,967,162
6/30/20,Nebraska,19194,162
6/30/20,Nevada,18582,162
6/30/20,New Hampshire,5782,162
6/30/20,New Jersey,173521,162
6/30/20,New Mexico,12147,162
6/30/20,New York,398142,162
6/30/20,North Carolina,65062,162
6/30/20,North Dakota,3585,162
6/30/20,Ohio,51789,162
6/30/20,Oklahoma,13757,162
6/30/20,Oregon,8695,162
6/30/20,Pennsylvania,91226,162
6/30/20,Rhode Island,16813,162
6/30/20,South Carolina,36399,162
6/30/20,South Dakota,6764,162
6/30/20,Tennessee,42815,162
6/30/20,Texas,166703,162
6/30/20,Utah,22364,162
6/30/20,Vermont,1208,162
6/30/20,Virginia,62787,162
6/30/20,Washington,34541,162
6/30/20,West Virginia,2904,162
6/30/20,Wisconsin,31723,162
6/30/20,Wyoming,1487,162
7/01/2020,Alabama,38962,163
7/01/2020,Alaska,1174,163
7/01/2020,Arizona,84152,163
7/01/2020,Arkansas,21197,163
7/01/2020,California,239764,163
7/01/2020,Colorado,33012,163
7/01/2020,Connecticut,46572,163
7/01/2020,Delaware,11510,163
7/01/2020,District of Columbia,10365,163
7/01/2020,Florida,158989,163
7/01/2020,Georgia,79589,163
7/01/2020,Hawaii,909,163
7/01/2020,Idaho,6379,163
7/01/2020,Illinois,145541,163
7/01/2020,Indiana,47116,163
7/01/2020,Iowa,29618,163
7/01/2020,Kansas,15142,163
7/01/2020,Kentucky,16114,163
7/01/2020,Louisiana,60286,163
7/01/2020,Maine,3294,163
7/01/2020,Maryland,68502,163
7/01/2020,Massachusetts,109143,163
7/01/2020,Michigan,71279,163
7/01/2020,Minnesota,36753,163
7/01/2020,Mississippi,27900,163
7/01/2020,Missouri,22595,163
7/01/2020,Montana,1016,163
7/01/2020,Nebraska,19325,163
7/01/2020,Nevada,19151,163
7/01/2020,New Hampshire,5802,163
7/01/2020,New Jersey,173782,163
7/01/2020,New Mexico,12276,163
7/01/2020,New York,398770,163
7/01/2020,North Carolina,66815,163
7/01/2020,North Dakota,3624,163
7/01/2020,Ohio,52865,163
7/01/2020,Oklahoma,14112,163
7/01/2020,Oregon,9019,163
7/01/2020,Pennsylvania,91864,163
7/01/2020,Rhode Island,16853,163
7/01/2020,South Carolina,37919,163
7/01/2020,South Dakota,6826,163
7/01/2020,Tennessee,44360,163
7/01/2020,Texas,174826,163
7/01/2020,Utah,22864,163
7/01/2020,Vermont,1210,163
7/01/2020,Virginia,63203,163
7/01/2020,Washington,35258,163
7/01/2020,West Virginia,2979,163
7/01/2020,Wisconsin,32307,163
7/01/2020,Wyoming,1514,163
7/02/2020,Alabama,40111,164
7/02/2020,Alaska,1224,164
7/02/2020,Arizona,87495,164
7/02/2020,Arkansas,22075,164
7/02/2020,California,248198,164
7/02/2020,Colorado,33335,164
7/02/2020,Connecticut,46646,164
7/02/2020,Delaware,11731,164
7/02/2020,District of Columbia,10390,164
7/02/2020,Florida,169098,164
7/02/2020,Georgia,82475,164
7/02/2020,Hawaii,929,164
7/02/2020,Idaho,6688,164
7/02/2020,Illinois,146407,164
7/02/2020,Indiana,47553,164
7/02/2020,Iowa,30259,164
7/02/2020,Kansas,15226,164
7/02/2020,Kentucky,16370,164
7/02/2020,Louisiana,61669,164
7/02/2020,Maine,3328,164
7/02/2020,Maryland,69015,164
7/02/2020,Massachusetts,109338,164
7/02/2020,Michigan,71853,164
7/02/2020,Minnesota,37247,164
7/02/2020,Mississippi,28770,164
7/02/2020,Missouri,23085,164
7/02/2020,Montana,1083,164
7/02/2020,Nebraska,19476,164
7/02/2020,Nevada,19871,164
7/02/2020,New Hampshire,5822,164
7/02/2020,New Jersey,174212,164
7/02/2020,New Mexico,12520,164
7/02/2020,New York,399642,164
7/02/2020,North Carolina,68508,164
7/02/2020,North Dakota,3666,164
7/02/2020,Ohio,54166,164
7/02/2020,Oklahoma,14539,164
7/02/2020,Oregon,9344,164
7/02/2020,Pennsylvania,92703,164
7/02/2020,Rhode Island,16941,164
7/02/2020,South Carolina,39701,164
7/02/2020,South Dakota,6893,164
7/02/2020,Tennessee,46176,164
7/02/2020,Texas,182260,164
7/02/2020,Utah,23466,164
7/02/2020,Vermont,1227,164
7/02/2020,Virginia,63735,164
7/02/2020,Washington,35921,164
7/02/2020,West Virginia,3053,164
7/02/2020,Wisconsin,32876,164
7/02/2020,Wyoming,1550,164
7/03/2020,Alabama,41865,165
7/03/2020,Alaska,1284,165
7/03/2020,Arizona,91894,165
7/03/2020,Arkansas,22622,165
7/03/2020,California,256298,165
7/03/2020,Colorado,33607,165
7/03/2020,Connecticut,46717,165
7/03/2020,Delaware,11923,165
7/03/2020,District of Columbia,10435,165
7/03/2020,Florida,178586,165
7/03/2020,Georgia,85079,165
7/03/2020,Hawaii,957,165
7/03/2020,Idaho,7034,165
7/03/2020,Illinois,147293,165
7/03/2020,Indiana,48099,165
7/03/2020,Iowa,30631,165
7/03/2020,Kansas,16015,165
7/03/2020,Kentucky,16655,165
7/03/2020,Louisiana,63397,165
7/03/2020,Maine,3373,165
7/03/2020,Maryland,69422,165
7/03/2020,Massachusetts,109628,165
7/03/2020,Michigan,72306,165
7/03/2020,Minnesota,37661,165
7/03/2020,Mississippi,29684,165
7/03/2020,Missouri,23620,165
7/03/2020,Montana,1128,165
7/03/2020,Nebraska,19660,165
7/03/2020,Nevada,20878,165
7/03/2020,New Hampshire,5857,165
7/03/2020,New Jersey,174598,165
7/03/2020,New Mexico,12776,165
7/03/2020,New York,400561,165
7/03/2020,North Carolina,70447,165
7/03/2020,North Dakota,3731,165
7/03/2020,Ohio,55257,165
7/03/2020,Oklahoma,15065,165
7/03/2020,Oregon,9643,165
7/03/2020,Pennsylvania,93418,165
7/03/2020,Rhode Island,16991,165
7/03/2020,South Carolina,41532,165
7/03/2020,South Dakota,6978,165
7/03/2020,Tennessee,47882,165
7/03/2020,Texas,189418,165
7/03/2020,Utah,24070,165
7/03/2020,Vermont,1236,165
7/03/2020,Virginia,64393,165
7/03/2020,Washington,36417,165
7/03/2020,West Virginia,3126,165
7/03/2020,Wisconsin,33565,165
7/03/2020,Wyoming,1582,165
7/04/2020,Alabama,42862,166
7/04/2020,Alaska,1339,166
7/04/2020,Arizona,94616,166
7/04/2020,Arkansas,23209,166
7/04/2020,California,265176,166
7/04/2020,Colorado,33900,166
7/04/2020,Connecticut,46717,166
7/04/2020,Delaware,11996,166
7/04/2020,District of Columbia,10447,166
7/04/2020,Florida,190044,166
7/04/2020,Georgia,87592,166
7/04/2020,Hawaii,981,166
7/04/2020,Idaho,7431,166
7/04/2020,Illinois,148151,166
7/04/2020,Indiana,48628,166
7/04/2020,Iowa,31167,166
7/04/2020,Kansas,16165,166
7/04/2020,Kentucky,16709,166
7/04/2020,Louisiana,63397,166
7/04/2020,Maine,3397,166
7/04/2020,Maryland,69724,166
7/04/2020,Massachusetts,109838,166
7/04/2020,Michigan,72702,166
7/04/2020,Minnesota,37661,166
7/04/2020,Mississippi,30674,166
7/04/2020,Missouri,24061,166
7/04/2020,Montana,1167,166
7/04/2020,Nebraska,19826,166
7/04/2020,Nevada,21671,166
7/04/2020,New Hampshire,5871,166
7/04/2020,New Jersey,174889,166
7/04/2020,New Mexico,13063,166
7/04/2020,New York,401286,166
7/04/2020,North Carolina,71734,166
7/04/2020,North Dakota,3788,166
7/04/2020,Ohio,56183,166
7/04/2020,Oklahoma,15645,166
7/04/2020,Oregon,9937,166
7/04/2020,Pennsylvania,93922,166
7/04/2020,Rhode Island,16991,166
7/04/2020,South Carolina,43386,166
7/04/2020,South Dakota,7028,166
7/04/2020,Tennessee,49232,166
7/04/2020,Texas,195707,166
7/04/2020,Utah,24717,166
7/04/2020,Vermont,1238,166
7/04/2020,Virginia,65109,166
7/04/2020,Washington,36799,166
7/04/2020,West Virginia,3205,166
7/04/2020,Wisconsin,34243,166
7/04/2020,Wyoming,1606,166
7/05/2020,Alabama,43953,167
7/05/2020,Alaska,1371,167
7/05/2020,Arizona,98126,167
7/05/2020,Arkansas,23814,167
7/05/2020,California,271587,167
7/05/2020,Colorado,34100,167
7/05/2020,Connecticut,46717,167
7/05/2020,Delaware,12128,167
7/05/2020,District of Columbia,10482,167
7/05/2020,Florida,200103,167
7/05/2020,Georgia,89489,167
7/05/2020,Hawaii,1005,167
7/05/2020,Idaho,7799,167
7/05/2020,Illinois,148730,167
7/05/2020,Indiana,49203,167
7/05/2020,Iowa,31612,167
7/05/2020,Kansas,16289,167
7/05/2020,Kentucky,16712,167
7/05/2020,Louisiana,65334,167
7/05/2020,Maine,3415,167
7/05/2020,Maryland,69957,167
7/05/2020,Massachusetts,109974,167
7/05/2020,Michigan,73027,167
7/05/2020,Minnesota,38173,167
7/05/2020,Mississippi,30900,167
7/05/2020,Missouri,24334,167
7/05/2020,Montana,1212,167
7/05/2020,Nebraska,19937,167
7/05/2020,Nevada,22518,167
7/05/2020,New Hampshire,5897,167
7/05/2020,New Jersey,175258,167
7/05/2020,New Mexico,13256,167
7/05/2020,New York,401822,167
7/05/2020,North Carolina,73094,167
7/05/2020,North Dakota,3825,167
7/05/2020,Ohio,57151,167
7/05/2020,Oklahoma,15928,167
7/05/2020,Oregon,10237,167
7/05/2020,Pennsylvania,94403,167
7/05/2020,Rhode Island,16991,167
7/05/2020,South Carolina,44847,167
7/05/2020,South Dakota,7063,167
7/05/2020,Tennessee,50365,167
7/05/2020,Texas,200137,167
7/05/2020,Utah,25005,167
7/05/2020,Vermont,1249,167
7/05/2020,Virginia,65748,167
7/05/2020,Washington,37468,167
7/05/2020,West Virginia,3335,167
7/05/2020,Wisconsin,34750,167
7/05/2020,Wyoming,1634,167
7/06/2020,Alabama,44878,168
7/06/2020,Alaska,1401,168
7/06/2020,Arizona,101542,168
7/06/2020,Arkansas,24253,168
7/06/2020,California,277869,168
7/06/2020,Colorado,34316,168
7/06/2020,Connecticut,46976,168
7/06/2020,Delaware,12293,168
7/06/2020,District of Columbia,10515,168
7/06/2020,Florida,206439,168
7/06/2020,Georgia,91015,168
7/06/2020,Hawaii,1012,168
7/06/2020,Idaho,8222,168
7/06/2020,Illinois,149428,168
7/06/2020,Indiana,49560,168
7/06/2020,Iowa,31764,168
7/06/2020,Kansas,17082,168
7/06/2020,Kentucky,17464,168
7/06/2020,Louisiana,66435,168
7/06/2020,Maine,3423,168
7/06/2020,Maryland,70497,168
7/06/2020,Massachusetts,110137,168
7/06/2020,Michigan,73403,168
7/06/2020,Minnesota,38606,168
7/06/2020,Mississippi,31257,168
7/06/2020,Missouri,24850,168
7/06/2020,Montana,1249,168
7/06/2020,Nebraska,20052,168
7/06/2020,Nevada,22930,168
7/06/2020,New Hampshire,5914,168
7/06/2020,New Jersey,175467,168
7/06/2020,New Mexico,13507,168
7/06/2020,New York,402338,168
7/06/2020,North Carolina,74930,168
7/06/2020,North Dakota,3858,168
7/06/2020,Ohio,57956,168
7/06/2020,Oklahoma,16362,168
7/06/2020,Oregon,10413,168
7/06/2020,Pennsylvania,95187,168
7/06/2020,Rhode Island,16991,168
7/06/2020,South Carolina,46380,168
7/06/2020,South Dakota,7105,168
7/06/2020,Tennessee,51509,168
7/06/2020,Texas,209350,168
7/06/2020,Utah,25653,168
7/06/2020,Vermont,1251,168
7/06/2020,Virginia,66102,168
7/06/2020,Washington,38517,168
7/06/2020,West Virginia,3442,168
7/06/2020,Wisconsin,35318,168
7/06/2020,Wyoming,1675,168
7/07/2020,Alabama,45785,169
7/07/2020,Alaska,1423,169
7/07/2020,Arizona,105159,169
7/07/2020,Arkansas,24512,169
7/07/2020,California,287766,169
7/07/2020,Colorado,34717,169
7/07/2020,Connecticut,47033,169
7/07/2020,Delaware,12414,169
7/07/2020,District of Columbia,10569,169
7/07/2020,Florida,213786,169
7/07/2020,Georgia,93707,169
7/07/2020,Hawaii,1053,169
7/07/2020,Idaho,8582,169
7/07/2020,Illinois,150110,169
7/07/2020,Indiana,49859,169
7/07/2020,Iowa,32153,169
7/07/2020,Kansas,17157,169
7/07/2020,Kentucky,17820,169
7/07/2020,Louisiana,68371,169
7/07/2020,Maine,3440,169
7/07/2020,Maryland,70986,169
7/07/2020,Massachusetts,110338,169
7/07/2020,Michigan,74011,169
7/07/2020,Minnesota,39170,169
7/07/2020,Mississippi,32214,169
7/07/2020,Missouri,25566,169
7/07/2020,Montana,1327,169
7/07/2020,Nebraska,20205,169
7/07/2020,Nevada,23848,169
7/07/2020,New Hampshire,5932,169
7/07/2020,New Jersey,175734,169
7/07/2020,New Mexico,13727,169
7/07/2020,New York,402928,169
7/07/2020,North Carolina,76258,169
7/07/2020,North Dakota,3903,169
7/07/2020,Ohio,58904,169
7/07/2020,Oklahoma,17220,169
7/07/2020,Oregon,10654,169
7/07/2020,Pennsylvania,95986,169
7/07/2020,Rhode Island,17154,169
7/07/2020,South Carolina,47352,169
7/07/2020,South Dakota,7163,169
7/07/2020,Tennessee,52643,169
7/07/2020,Texas,219164,169
7/07/2020,Utah,26203,169
7/07/2020,Vermont,1254,169
7/07/2020,Virginia,66740,169
7/07/2020,Washington,39063,169
7/07/2020,West Virginia,3505,169
7/07/2020,Wisconsin,35834,169
7/07/2020,Wyoming,1711,169
7/08/2020,Alabama,46962,170
7/08/2020,Alaska,1472,170
7/08/2020,Arizona,108710,170
7/08/2020,Arkansas,25246,170
7/08/2020,California,296304,170
7/08/2020,Colorado,35185,170
7/08/2020,Connecticut,47108,170
7/08/2020,Delaware,12462,170
7/08/2020,District of Columbia,10642,170
7/08/2020,Florida,223775,170
7/08/2020,Georgia,96538,170
7/08/2020,Hawaii,1076,170
7/08/2020,Idaho,9004,170
7/08/2020,Illinois,151055,170
7/08/2020,Indiana,50309,170
7/08/2020,Iowa,32716,170
7/08/2020,Kansas,17807,170
7/08/2020,Kentucky,18204,170
7/08/2020,Louisiana,70259,170
7/08/2020,Maine,3460,170
7/08/2020,Maryland,71455,170
7/08/2020,Massachusetts,110602,170
7/08/2020,Michigan,74660,170
7/08/2020,Minnesota,39627,170
7/08/2020,Mississippi,32888,170
7/08/2020,Missouri,26343,170
7/08/2020,Montana,1371,170
7/08/2020,Nebraska,20437,170
7/08/2020,Nevada,24378,170
7/08/2020,New Hampshire,5952,170
7/08/2020,New Jersey,175986,170
7/08/2020,New Mexico,14017,170
7/08/2020,New York,403619,170
7/08/2020,North Carolina,77735,170
7/08/2020,North Dakota,3975,170
7/08/2020,Ohio,60181,170
7/08/2020,Oklahoma,17893,170
7/08/2020,Oregon,10872,170
7/08/2020,Pennsylvania,96817,170
7/08/2020,Rhode Island,17204,170
7/08/2020,South Carolina,48909,170
7/08/2020,South Dakota,7242,170
7/08/2020,Tennessee,54756,170
7/08/2020,Texas,229116,170
7/08/2020,Utah,26921,170
7/08/2020,Vermont,1256,170
7/08/2020,Virginia,67375,170
7/08/2020,Washington,39661,170
7/08/2020,West Virginia,3707,170
7/08/2020,Wisconsin,36526,170
7/08/2020,Wyoming,1740,170
7/09/2020,Alabama,49174,171
7/09/2020,Alaska,1521,171
7/09/2020,Arizona,112783,171
7/09/2020,Arkansas,26052,171
7/09/2020,California,303516,171
7/09/2020,Colorado,35604,171
7/09/2020,Connecticut,47209,171
7/09/2020,Delaware,12531,171
7/09/2020,District of Columbia,10679,171
7/09/2020,Florida,232710,171
7/09/2020,Georgia,98693,171
7/09/2020,Hawaii,1112,171
7/09/2020,Idaho,9598,171
7/09/2020,Illinois,152188,171
7/09/2020,Indiana,50829,171
7/09/2020,Iowa,33316,171
7/09/2020,Kansas,18031,171
7/09/2020,Kentucky,18576,171
7/09/2020,Louisiana,72102,171
7/09/2020,Maine,3486,171
7/09/2020,Maryland,72037,171
7/09/2020,Massachusetts,110897,171
7/09/2020,Michigan,75247,171
7/09/2020,Minnesota,40201,171
7/09/2020,Mississippi,33591,171
7/09/2020,Missouri,27301,171
7/09/2020,Montana,1466,171
7/09/2020,Nebraska,20658,171
7/09/2020,Nevada,25055,171
7/09/2020,New Hampshire,5973,171
7/09/2020,New Jersey,176217,171
7/09/2020,New Mexico,14251,171
7/09/2020,New York,404207,171
7/09/2020,North Carolina,79648,171
7/09/2020,North Dakota,4074,171
7/09/2020,Ohio,61331,171
7/09/2020,Oklahoma,18496,171
7/09/2020,Oregon,11247,171
7/09/2020,Pennsylvania,97634,171
7/09/2020,Rhode Island,17243,171
7/09/2020,South Carolina,50691,171
7/09/2020,South Dakota,7336,171
7/09/2020,Tennessee,56531,171
7/09/2020,Texas,240025,171
7/09/2020,Utah,27632,171
7/09/2020,Vermont,1272,171
7/09/2020,Virginia,67988,171
7/09/2020,Washington,40369,171
7/09/2020,West Virginia,3826,171
7/09/2020,Wisconsin,37358,171
7/09/2020,Wyoming,1774,171
7/10/2020,Alabama,50508,172
7/10/2020,Alaska,1579,172
7/10/2020,Arizona,116947,172
7/10/2020,Arkansas,26803,172
7/10/2020,California,311505,172
7/10/2020,Colorado,36210,172
7/10/2020,Connecticut,47287,172
7/10/2020,Delaware,12652,172
7/10/2020,District of Columbia,10743,172
7/10/2020,Florida,244143,172
7/10/2020,Georgia,103597,172
7/10/2020,Hawaii,1139,172
7/10/2020,Idaho,10073,172
7/10/2020,Illinois,153406,172
7/10/2020,Indiana,51567,172
7/10/2020,Iowa,34232,172
7/10/2020,Kansas,18799,172
7/10/2020,Kentucky,19076,172
7/10/2020,Louisiana,74744,172
7/10/2020,Maine,3499,172
7/10/2020,Maryland,72503,172
7/10/2020,Massachusetts,111110,172
7/10/2020,Michigan,75871,172
7/10/2020,Minnesota,40805,172
7/10/2020,Mississippi,34622,172
7/10/2020,Missouri,28060,172
7/10/2020,Montana,1593,172
7/10/2020,Nebraska,20834,172
7/10/2020,Nevada,25961,172
7/10/2020,New Hampshire,5991,172
7/10/2020,New Jersey,176575,172
7/10/2020,New Mexico,14549,172
7/10/2020,New York,404997,172
7/10/2020,North Carolina,81821,172
7/10/2020,North Dakota,4158,172
7/10/2020,Ohio,62856,172
7/10/2020,Oklahoma,19092,172
7/10/2020,Oregon,11501,172
7/10/2020,Pennsylvania,98574,172
7/10/2020,Rhode Island,17312,172
7/10/2020,South Carolina,52419,172
7/10/2020,South Dakota,7401,172
7/10/2020,Tennessee,58224,172
7/10/2020,Texas,249948,172
7/10/2020,Utah,28452,172
7/10/2020,Vermont,1277,172
7/10/2020,Virginia,68931,172
7/10/2020,Washington,41090,172
7/10/2020,West Virginia,3983,172
7/10/2020,Wisconsin,38414,172
7/10/2020,Wyoming,1790,172
7/11/2020,Alabama,51947,173
7/11/2020,Alaska,1656,173
7/11/2020,Arizona,119991,173
7/11/2020,Arkansas,27864,173
7/11/2020,California,320030,173
7/11/2020,Colorado,36633,173
7/11/2020,Connecticut,47287,173
7/11/2020,Delaware,12743,173
7/11/2020,District of Columbia,10801,173
7/11/2020,Florida,254503,173
7/11/2020,Georgia,106574,173
7/11/2020,Hawaii,1181,173
7/11/2020,Idaho,10584,173
7/11/2020,Illinois,154530,173
7/11/2020,Indiana,52358,173
7/11/2020,Iowa,34695,173
7/11/2020,Kansas,18983,173
7/11/2020,Kentucky,19530,173
7/11/2020,Louisiana,76911,173
7/11/2020,Maine,3520,173
7/11/2020,Maryland,73060,173
7/11/2020,Massachusetts,111398,173
7/11/2020,Michigan,76499,173
7/11/2020,Minnesota,41609,173
7/11/2020,Mississippi,35419,173
7/11/2020,Missouri,28649,173
7/11/2020,Montana,1677,173
7/11/2020,Nebraska,21035,173
7/11/2020,Nevada,26912,173
7/11/2020,New Hampshire,6024,173
7/11/2020,New Jersey,176906,173
7/11/2020,New Mexico,14773,173
7/11/2020,New York,405724,173
7/11/2020,North Carolina,84087,173
7/11/2020,North Dakota,4247,173
7/11/2020,Ohio,64214,173
7/11/2020,Oklahoma,19779,173
7/11/2020,Oregon,11851,173
7/11/2020,Pennsylvania,99252,173
7/11/2020,Rhode Island,17312,173
7/11/2020,South Carolina,54699,173
7/11/2020,South Dakota,7454,173
7/11/2020,Tennessee,59981,173
7/11/2020,Texas,258280,173
7/11/2020,Utah,29071,173
7/11/2020,Vermont,1283,173
7/11/2020,Virginia,69782,173
7/11/2020,Washington,41326,173
7/11/2020,West Virginia,4146,173
7/11/2020,Wisconsin,39095,173
