date,state,fips,cases,deaths
21/06/2020,Colorado,8,30524,1647
21/06/2020,Connecticut,9,45755,4260
21/06/2020,Delaware,10,10775,435
21/06/2020,District of Columbia,11,10020,533
21/06/2020,Florida,12,97283,3160
21/06/2020,Georgia,13,61493,2603
21/06/2020,Guam,66,1191,6
21/06/2020,Hawaii,15,802,17
21/06/2020,Idaho,16,4025,90
21/06/2020,Illinois,17,138154,6865
21/06/2020,Indiana,18,43496,2540
21/06/2020,Iowa,19,26020,686
21/06/2020,Kansas,20,12258,258
21/06/2020,Kentucky,21,13919,544
21/06/2020,Louisiana,22,49890,3105
21/06/2020,Maine,23,2957,102
21/06/2020,Maryland,24,64903,3066
21/06/2020,Massachusetts,25,107061,7857
21/06/2020,Michigan,26,67873,6094
21/06/2020,Minnesota,27,32952,1412
21/06/2020,Mississippi,28,21022,943
21/06/2020,Missouri,29,18552,975
21/06/2020,Montana,30,717,20
21/06/2020,Nebraska,31,17810,252
21/06/2020,Nevada,32,13236,487
21/06/2020,New Hampshire,33,5544,339
21/06/2020,New Jersey,34,169142,12870
21/06/2020,New Mexico,35,10565,469
21/06/2020,New York,36,392702,30884
21/06/2020,North Carolina,37,52854,1245
21/06/2020,North Dakota,38,3294,83
21/06/2020,Northern Mariana Islands,69,30,2
21/06/2020,Ohio,39,44808,2700
21/06/2020,Oklahoma,40,10515,369
21/06/2020,Oregon,41,6945,190
21/06/2020,Pennsylvania,42,86024,6472
21/06/2020,Puerto Rico,72,6525,149
21/06/2020,Rhode Island,44,16337,894
21/06/2020,South Carolina,45,24693,653
21/06/2020,South Dakota,46,6297,81
21/06/2020,Tennessee,47,34719,519
21/06/2020,Texas,48,114886,2195
21/06/2020,Utah,49,17567,158
21/06/2020,Vermont,50,1159,56
21/06/2020,Virgin Islands,78,76,6
21/06/2020,Virginia,51,57994,1611
21/06/2020,Washington,53,29797,1271
21/06/2020,West Virginia,54,2543,89
21/06/2020,Wisconsin,55,27598,751
21/06/2020,Wyoming,56,1197,20
22/06/2020,Alabama,1,30454,841
22/06/2020,Alaska,2,869,10
22/06/2020,Arizona,4,54767,1354
22/06/2020,Arkansas,5,16083,227
22/06/2020,California,6,184620,5561
22/06/2020,Colorado,8,30689,1651
22/06/2020,Connecticut,9,45782,4263
22/06/2020,Delaware,10,10820,435
22/06/2020,District of Columbia,11,10058,535
22/06/2020,Florida,12,100209,3172
22/06/2020,Georgia,13,62705,2607
22/06/2020,Guam,66,1191,6
22/06/2020,Hawaii,15,804,17
22/06/2020,Idaho,16,4267,90
22/06/2020,Illinois,17,138615,6889
22/06/2020,Indiana,18,43709,2553
22/06/2020,Iowa,19,26217,687
22/06/2020,Kansas,20,12576,260
22/06/2020,Kentucky,21,14073,549
22/06/2020,Louisiana,22,50352,3117
22/06/2020,Maine,23,2971,102
22/06/2020,Maryland,24,65202,3074
22/06/2020,Massachusetts,25,107210,7873
22/06/2020,Michigan,26,68144,6101
22/06/2020,Minnesota,27,33259,1416
22/06/2020,Mississippi,28,22287,978
22/06/2020,Missouri,29,18733,980
22/06/2020,Montana,30,734,21
22/06/2020,Nebraska,31,17957,255
22/06/2020,Nevada,32,13575,490
22/06/2020,New Hampshire,33,5558,339
22/06/2020,New Jersey,34,169415,12895
22/06/2020,New Mexico,35,10694,469
22/06/2020,New York,36,393257,30934
22/06/2020,North Carolina,37,53840,1250
22/06/2020,North Dakota,38,3319,83
22/06/2020,Northern Mariana Islands,69,30,2
22/06/2020,Ohio,39,45537,2704
22/06/2020,Oklahoma,40,10733,369
22/06/2020,Oregon,41,7115,192
22/06/2020,Pennsylvania,42,86666,6475
22/06/2020,Puerto Rico,72,6564,149
22/06/2020,Rhode Island,44,16459,903
22/06/2020,South Carolina,45,25701,659
22/06/2020,South Dakota,46,6326,81
22/06/2020,Tennessee,47,35255,525
22/06/2020,Texas,48,119646,2213
22/06/2020,Utah,49,18035,158
22/06/2020,Vermont,50,1163,56
22/06/2020,Virgin Islands,78,76,6
22/06/2020,Virginia,51,58465,1620
22/06/2020,Washington,53,30443,1277
22/06/2020,West Virginia,54,2571,90
22/06/2020,Wisconsin,55,27849,751
22/06/2020,Wyoming,56,1230,20
23/06/2020,Alabama,1,31097,864
23/06/2020,Alaska,2,905,10
23/06/2020,Arizona,4,58397,1398
23/06/2020,Arkansas,5,16678,237
23/06/2020,California,6,191039,5637
23/06/2020,Colorado,8,30877,1665
23/06/2020,Connecticut,9,45899,4277
23/06/2020,Delaware,10,10847,504
23/06/2020,District of Columbia,11,10094,537
23/06/2020,Florida,12,103495,3237
23/06/2020,Georgia,13,64577,2646
23/06/2020,Guam,66,1194,6
23/06/2020,Hawaii,15,807,17
23/06/2020,Idaho,16,4412,90
23/06/2020,Illinois,17,139282,6925
23/06/2020,Indiana,18,43967,2569
23/06/2020,Iowa,19,26470,690
23/06/2020,Kansas,20,12659,261
23/06/2020,Kentucky,21,14323,559
23/06/2020,Louisiana,22,51708,3134
23/06/2020,Maine,23,2994,102
23/06/2020,Maryland,24,65602,3092
23/06/2020,Massachusetts,25,107439,7889
23/06/2020,Michigan,26,68373,6113
23/06/2020,Minnesota,27,33501,1425
23/06/2020,Mississippi,28,22898,989
23/06/2020,Missouri,29,19148,993
23/06/2020,Montana,30,743,21
23/06/2020,Nebraska,31,18091,262
23/06/2020,Nevada,32,14058,492
23/06/2020,New Hampshire,33,5571,343
23/06/2020,New Jersey,34,169734,12949
23/06/2020,New Mexico,35,10838,476
23/06/2020,New York,36,393855,30970
23/06/2020,North Carolina,37,54824,1276
23/06/2020,North Dakota,38,3326,84
23/06/2020,Northern Mariana Islands,69,30,2
23/06/2020,Ohio,39,46127,2735
23/06/2020,Oklahoma,40,11028,371
23/06/2020,Oregon,41,7317,192
23/06/2020,Pennsylvania,42,87283,6511
23/06/2020,Puerto Rico,72,6685,149
23/06/2020,Rhode Island,44,16533,906
23/06/2020,South Carolina,45,26613,673
23/06/2020,South Dakota,46,6353,83
23/06/2020,Tennessee,47,36018,535
23/06/2020,Texas,48,124726,2246
23/06/2020,Utah,49,18454,163
23/06/2020,Vermont,50,1164,56
23/06/2020,Virgin Islands,78,78,6
23/06/2020,Virginia,51,58994,1645
23/06/2020,Washington,53,30778,1285
23/06/2020,West Virginia,54,2593,92
23/06/2020,Wisconsin,55,28187,758
23/06/2020,Wyoming,56,1254,20
24/06/2020,Alabama,1,32064,891
24/06/2020,Alaska,2,926,10
24/06/2020,Arizona,4,60207,1467
24/06/2020,Arkansas,5,17375,240
24/06/2020,California,6,195889,5728
24/06/2020,Colorado,8,31139,1667
24/06/2020,Connecticut,9,45913,4287
24/06/2020,Delaware,10,10889,505
24/06/2020,District of Columbia,11,10128,541
24/06/2020,Florida,12,109006,3280
24/06/2020,Georgia,13,66290,2658
24/06/2020,Guam,66,1200,6
24/06/2020,Hawaii,15,821,17
24/06/2020,Idaho,16,4650,91
24/06/2020,Illinois,17,140025,6986
24/06/2020,Indiana,18,44260,2578
24/06/2020,Iowa,19,26897,694
24/06/2020,Kansas,20,13110,262
24/06/2020,Kentucky,21,14522,561
24/06/2020,Louisiana,22,52590,3152
24/06/2020,Maine,23,3017,103
24/06/2020,Maryland,24,65934,3108
24/06/2020,Massachusetts,25,107611,7937
24/06/2020,Michigan,26,68711,6118
24/06/2020,Minnesota,27,33798,1432
24/06/2020,Mississippi,28,23424,1011
24/06/2020,Missouri,29,19478,1001
24/06/2020,Montana,30,766,21
24/06/2020,Nebraska,31,18220,263
24/06/2020,Nevada,32,14460,494
24/06/2020,New Hampshire,33,5598,347
24/06/2020,New Jersey,34,169892,12995
24/06/2020,New Mexico,35,10990,480
24/06/2020,New York,36,394430,31001
24/06/2020,North Carolina,37,56261,1295
24/06/2020,North Dakota,38,3370,86
24/06/2020,Northern Mariana Islands,69,30,2
24/06/2020,Ohio,39,46759,2755
24/06/2020,Oklahoma,40,11509,372
24/06/2020,Oregon,41,7462,195
24/06/2020,Pennsylvania,42,87775,6568
24/06/2020,Puerto Rico,72,6820,149
24/06/2020,Rhode Island,44,16606,912
24/06/2020,South Carolina,45,27897,683
24/06/2020,South Dakota,46,6419,84
24/06/2020,Tennessee,47,36822,548
24/06/2020,Texas,48,131310,2292
24/06/2020,Utah,49,18915,163
24/06/2020,Vermont,50,1184,56
24/06/2020,Virgin Islands,78,80,6
24/06/2020,Virginia,51,59514,1661
24/06/2020,Washington,53,31400,1294
24/06/2020,West Virginia,54,2629,92
24/06/2020,Wisconsin,55,28652,769
24/06/2020,Wyoming,56,1282,20
25/06/2020,Alabama,1,33206,896
25/06/2020,Alaska,2,971,10
25/06/2020,Arizona,4,63297,1495
25/06/2020,Arkansas,5,18062,240
25/06/2020,California,6,201413,5810
25/06/2020,Colorado,8,31463,1669
25/06/2020,Connecticut,9,45994,4298
25/06/2020,Delaware,10,10980,507
25/06/2020,District of Columbia,11,10159,543
25/06/2020,Florida,12,114010,3326
25/06/2020,Georgia,13,67796,2704
25/06/2020,Guam,66,1214,6
25/06/2020,Hawaii,15,836,17
25/06/2020,Idaho,16,4869,91
25/06/2020,Illinois,17,140935,7024
25/06/2020,Indiana,18,44779,2586
25/06/2020,Iowa,19,27384,702
25/06/2020,Kansas,20,13207,263
25/06/2020,Kentucky,21,14793,569
25/06/2020,Louisiana,22,53528,3164
25/06/2020,Maine,23,3070,103
25/06/2020,Maryland,24,66397,3129
25/06/2020,Massachusetts,25,107837,7962
25/06/2020,Michigan,26,69159,6137
25/06/2020,Minnesota,27,34158,1441
25/06/2020,Mississippi,28,24516,1016
25/06/2020,Missouri,29,20076,1006
25/06/2020,Montana,30,803,21
25/06/2020,Nebraska,31,18346,266
25/06/2020,Nevada,32,14911,495
25/06/2020,New Hampshire,33,5638,357
25/06/2020,New Jersey,34,172050,14872
25/06/2020,New Mexico,35,11192,485
25/06/2020,New York,36,395168,31029
25/06/2020,North Carolina,37,57538,1305
25/06/2020,North Dakota,38,3402,87
25/06/2020,Northern Mariana Islands,69,30,2
25/06/2020,Ohio,39,47651,2772
25/06/2020,Oklahoma,40,11947,375
25/06/2020,Oregon,41,7605,199
25/06/2020,Pennsylvania,42,88230,6602
25/06/2020,Puerto Rico,72,6877,151
25/06/2020,Rhode Island,44,16640,920
25/06/2020,South Carolina,45,29022,693
25/06/2020,South Dakota,46,6479,87
25/06/2020,Tennessee,47,37695,558
25/06/2020,Texas,48,136783,2321
25/06/2020,Utah,49,19544,164
25/06/2020,Vermont,50,1191,56
25/06/2020,Virgin Islands,78,81,6
25/06/2020,Virginia,51,59946,1675
25/06/2020,Washington,53,31998,1301
25/06/2020,West Virginia,54,2693,92
25/06/2020,Wisconsin,55,29204,775
25/06/2020,Wyoming,56,1326,20
26/06/2020,Alabama,1,34183,907
26/06/2020,Alaska,2,1001,12
26/06/2020,Arizona,4,66676,1537
26/06/2020,Arkansas,5,18740,249
26/06/2020,California,6,207027,5872
26/06/2020,Colorado,8,31780,1673
26/06/2020,Connecticut,9,46059,4307
26/06/2020,Delaware,10,11017,507
26/06/2020,District of Columbia,11,10185,546
26/06/2020,Florida,12,122952,3365
26/06/2020,Georgia,13,69542,2727
26/06/2020,Guam,66,1217,6
26/06/2020,Hawaii,15,850,17
26/06/2020,Idaho,16,5149,91
26/06/2020,Illinois,17,141812,7059
26/06/2020,Indiana,18,45269,2595
26/06/2020,Iowa,19,27828,704
26/06/2020,Kansas,20,13729,266
26/06/2020,Kentucky,21,15033,575
26/06/2020,Louisiana,22,54882,3190
26/06/2020,Maine,23,3102,103
26/06/2020,Maryland,24,66704,3142
26/06/2020,Massachusetts,25,108070,8012
26/06/2020,Michigan,26,69473,6138
26/06/2020,Minnesota,27,34651,1446
26/06/2020,Mississippi,28,25066,1022
26/06/2020,Missouri,29,20567,1019
26/06/2020,Montana,30,829,22
26/06/2020,Nebraska,31,18524,270
26/06/2020,Nevada,32,15359,498
26/06/2020,New Hampshire,33,5671,365
26/06/2020,New Jersey,34,172438,14914
26/06/2020,New Mexico,35,11408,489
26/06/2020,New York,36,395972,31075
26/06/2020,North Carolina,37,59253,1319
26/06/2020,North Dakota,38,3430,87
26/06/2020,Northern Mariana Islands,69,30,2
26/06/2020,Ohio,39,48638,2788
26/06/2020,Oklahoma,40,12343,377
26/06/2020,Oregon,41,8008,204
26/06/2020,Pennsylvania,42,88950,6625
26/06/2020,Puerto Rico,72,6922,151
26/06/2020,Rhode Island,44,16661,927
26/06/2020,South Carolina,45,30335,694
26/06/2020,South Dakota,46,6535,88
26/06/2020,Tennessee,47,38802,569
26/06/2020,Texas,48,142582,2362
26/06/2020,Utah,49,20218,166
26/06/2020,Vermont,50,1198,56
26/06/2020,Virgin Islands,78,81,6
26/06/2020,Virginia,51,60570,1700
26/06/2020,Washington,53,32489,1305
26/06/2020,West Virginia,54,2729,92
26/06/2020,Wisconsin,55,29718,775
26/06/2020,Wyoming,56,1368,20
27/06/2020,Alabama,1,35083,919
27/06/2020,Alaska,2,1027,12
27/06/2020,Arizona,4,70152,1581
27/06/2020,Arkansas,5,19310,259
27/06/2020,California,6,211453,5902
27/06/2020,Colorado,8,32006,1674
27/06/2020,Connecticut,9,46206,4311
27/06/2020,Delaware,10,11091,507
27/06/2020,District of Columbia,11,10216,548
27/06/2020,Florida,12,132537,3389
27/06/2020,Georgia,13,71066,2733
27/06/2020,Guam,66,1217,6
27/06/2020,Hawaii,15,856,18
27/06/2020,Idaho,16,5319,92
27/06/2020,Illinois,17,142536,7083
27/06/2020,Indiana,18,45707,2616
27/06/2020,Iowa,19,28203,704
27/06/2020,Kansas,20,13767,269
27/06/2020,Kentucky,21,15337,575
27/06/2020,Louisiana,22,54882,3190
27/06/2020,Maine,23,3154,104
27/06/2020,Maryland,24,67032,3157
27/06/2020,Massachusetts,25,108443,8040
27/06/2020,Michigan,26,69802,6157
27/06/2020,Minnesota,27,35068,1452
27/06/2020,Mississippi,28,25531,1035
27/06/2020,Missouri,29,20909,1021
27/06/2020,Montana,30,852,22
27/06/2020,Nebraska,31,18775,271
27/06/2020,Nevada,32,16400,500
27/06/2020,New Hampshire,33,5717,367
27/06/2020,New Jersey,34,172727,14948
27/06/2020,New Mexico,35,11619,491
27/06/2020,New York,36,396669,31105
27/06/2020,North Carolina,37,60710,1334
27/06/2020,North Dakota,38,3467,87
27/06/2020,Northern Mariana Islands,69,30,2
27/06/2020,Ohio,39,49455,2804
27/06/2020,Oklahoma,40,12642,384
27/06/2020,Oregon,41,8110,204
27/06/2020,Pennsylvania,42,89400,6652
27/06/2020,Puerto Rico,72,7066,152
27/06/2020,Rhode Island,44,16661,927
27/06/2020,South Carolina,45,31939,711
27/06/2020,South Dakota,46,6626,91
27/06/2020,Tennessee,47,39813,577
27/06/2020,Texas,48,148639,2398
27/06/2020,Utah,49,20735,167
27/06/2020,Vermont,50,1200,56
27/06/2020,Virgin Islands,78,81,6
27/06/2020,Virginia,51,61247,1724
27/06/2020,Washington,53,33031,1311
27/06/2020,West Virginia,54,2781,93
27/06/2020,Wisconsin,55,30235,786
27/06/2020,Wyoming,56,1392,20
28/06/2020,Alabama,1,35441,919
28/06/2020,Alaska,2,1060,12
28/06/2020,Arizona,4,73961,1594
28/06/2020,Arkansas,5,19818,264
28/06/2020,California,6,216955,5937
28/06/2020,Colorado,8,32290,1676
28/06/2020,Connecticut,9,46303,4316
28/06/2020,Delaware,10,11226,507
28/06/2020,District of Columbia,11,10248,550
28/06/2020,Florida,12,141067,3418
28/06/2020,Georgia,13,72800,2735
28/06/2020,Guam,66,1217,6
28/06/2020,Hawaii,15,883,18
28/06/2020,Idaho,16,5543,91
28/06/2020,Illinois,17,143117,7098
28/06/2020,Indiana,18,46071,2619
28/06/2020,Iowa,19,28520,706
28/06/2020,Kansas,20,14016,272
28/06/2020,Kentucky,21,15480,577
28/06/2020,Louisiana,22,56349,3199
28/06/2020,Maine,23,3191,104
28/06/2020,Maryland,24,67360,3168
28/06/2020,Massachusetts,25,108667,8060
28/06/2020,Michigan,26,70042,6161
28/06/2020,Minnesota,27,35584,1460
28/06/2020,Mississippi,28,25899,1039
28/06/2020,Missouri,29,21254,1023
28/06/2020,Montana,30,863,22
28/06/2020,Nebraska,31,18900,271
28/06/2020,Nevada,32,17187,500
28/06/2020,New Hampshire,33,5747,367
28/06/2020,New Jersey,34,173036,14975
28/06/2020,New Mexico,35,11809,492
28/06/2020,New York,36,397293,31137
28/06/2020,North Carolina,37,62178,1338
28/06/2020,North Dakota,38,3504,88
28/06/2020,Northern Mariana Islands,69,30,2
28/06/2020,Ohio,39,50309,2807
28/06/2020,Oklahoma,40,12944,385
28/06/2020,Oregon,41,8348,204
28/06/2020,Pennsylvania,42,89785,6655
28/06/2020,Puerto Rico,72,7189,153
28/06/2020,Rhode Island,44,16661,927
28/06/2020,South Carolina,45,33320,716
28/06/2020,South Dakota,46,6681,91
28/06/2020,Tennessee,47,39945,577
28/06/2020,Texas,48,152437,2407
28/06/2020,Utah,49,21155,167
28/06/2020,Vermont,50,1202,56
28/06/2020,Virgin Islands,78,81,6
28/06/2020,Virginia,51,61736,1732
28/06/2020,Washington,53,33341,1311
28/06/2020,West Virginia,54,2831,93
28/06/2020,Wisconsin,55,30716,786
28/06/2020,Wyoming,56,1417,20
29/06/2020,Alabama,1,37175,929
29/06/2020,Alaska,2,1085,12
29/06/2020,Arizona,4,74602,1598
29/06/2020,Arkansas,5,20257,265
29/06/2020,California,6,223995,5979
29/06/2020,Colorado,8,32495,1682
29/06/2020,Connecticut,9,46362,4320
29/06/2020,Delaware,10,11376,507
29/06/2020,District of Columbia,11,10292,551
29/06/2020,Florida,12,146333,3446
29/06/2020,Georgia,13,74816,2739
29/06/2020,Guam,66,1224,6
29/06/2020,Hawaii,15,884,18
29/06/2020,Idaho,16,5770,91
29/06/2020,Illinois,17,143885,7115
29/06/2020,Indiana,18,46370,2624
29/06/2020,Iowa,19,28874,712
29/06/2020,Kansas,20,14568,276
29/06/2020,Kentucky,21,15657,584
29/06/2020,Louisiana,22,57189,3199
29/06/2020,Maine,23,3219,105
29/06/2020,Maryland,24,67837,3175
29/06/2020,Massachusetts,25,108768,8095
29/06/2020,Michigan,26,70356,6165
29/06/2020,Minnesota,27,35896,1470
29/06/2020,Mississippi,28,26568,1059
29/06/2020,Missouri,29,21748,1026
29/06/2020,Montana,30,919,22
29/06/2020,Nebraska,31,19064,273
29/06/2020,Nevada,32,17971,505
29/06/2020,New Hampshire,33,5760,367
29/06/2020,New Jersey,34,173126,14992
29/06/2020,New Mexico,35,11982,493
29/06/2020,New York,36,397684,31143
29/06/2020,North Carolina,37,63684,1341
29/06/2020,North Dakota,38,3548,88
29/06/2020,Northern Mariana Islands,69,30,2
29/06/2020,Ohio,39,51046,2818
29/06/2020,Oklahoma,40,13172,385
29/06/2020,Oregon,41,8509,207
29/06/2020,Pennsylvania,42,90553,6663
29/06/2020,Puerto Rico,72,7250,153
29/06/2020,Rhode Island,44,16764,946
29/06/2020,South Carolina,45,34644,720
29/06/2020,South Dakota,46,6716,91
29/06/2020,Tennessee,47,41388,585
29/06/2020,Texas,48,158756,2430
29/06/2020,Utah,49,21818,168
29/06/2020,Vermont,50,1208,56
29/06/2020,Virgin Islands,78,84,6
29/06/2020,Virginia,51,62189,1740
29/06/2020,Washington,53,34036,1321
29/06/2020,West Virginia,54,2869,93
29/06/2020,Wisconsin,55,31103,786
29/06/2020,Wyoming,56,1450,20
30/06/2020,Alabama,1,38045,950
30/06/2020,Alaska,2,1132,12
30/06/2020,Arizona,4,79399,1645
30/06/2020,Arkansas,5,20777,270
30/06/2020,California,6,232153,6083
30/06/2020,Colorado,8,32698,1690
30/06/2020,Connecticut,9,46514,4322
30/06/2020,Delaware,10,11474,509
30/06/2020,District of Columbia,11,10327,551
30/06/2020,Florida,12,152426,3504
30/06/2020,Georgia,13,77280,2758
30/06/2020,Guam,66,1228,6
30/06/2020,Hawaii,15,901,18
30/06/2020,Idaho,16,6124,92
30/06/2020,Illinois,17,144661,7136
30/06/2020,Indiana,18,46740,2640
30/06/2020,Iowa,19,29152,717
30/06/2020,Kansas,20,14629,276
30/06/2020,Kentucky,21,15916,588
30/06/2020,Louisiana,22,58203,3221
30/06/2020,Maine,23,3253,105
30/06/2020,Maryland,24,68152,3190
30/06/2020,Massachusetts,25,108882,8054
30/06/2020,Michigan,26,70850,6197
30/06/2020,Minnesota,27,36338,1476
30/06/2020,Mississippi,28,27248,1073
30/06/2020,Missouri,29,22275,1037
30/06/2020,Montana,30,967,22
30/06/2020,Nebraska,31,19194,279
30/06/2020,Nevada,32,18582,507
30/06/2020,New Hampshire,33,5782,371
30/06/2020,New Jersey,34,173521,15035
30/06/2020,New Mexico,35,12147,497
30/06/2020,New York,36,398142,31776
30/06/2020,North Carolina,37,65062,1362
30/06/2020,North Dakota,38,3585,88
30/06/2020,Northern Mariana Islands,69,30,2
30/06/2020,Ohio,39,51789,2863
30/06/2020,Oklahoma,40,13757,387
30/06/2020,Oregon,41,8695,210
30/06/2020,Pennsylvania,42,91226,6695
30/06/2020,Puerto Rico,72,7465,153
30/06/2020,Rhode Island,44,16813,950
30/06/2020,South Carolina,45,36399,739
30/06/2020,South Dakota,46,6764,91
30/06/2020,Tennessee,47,42815,597
30/06/2020,Texas,48,166703,2482
30/06/2020,Utah,49,22364,172
30/06/2020,Vermont,50,1208,56
30/06/2020,Virgin Islands,78,90,6
30/06/2020,Virginia,51,62787,1763
30/06/2020,Washington,53,34541,1333
30/06/2020,West Virginia,54,2904,93
30/06/2020,Wisconsin,55,31723,793
30/06/2020,Wyoming,56,1487,20
1/07/2020,Alabama,1,38962,972
1/07/2020,Alaska,2,1174,12
1/07/2020,Arizona,4,84152,1726
1/07/2020,Arkansas,5,21197,277
1/07/2020,California,6,239764,6168
1/07/2020,Colorado,8,33012,1697
1/07/2020,Connecticut,9,46572,4324
1/07/2020,Delaware,10,11510,509
1/07/2020,District of Columbia,11,10365,553
1/07/2020,Florida,12,158989,3549
1/07/2020,Georgia,13,79589,2779
1/07/2020,Guam,66,1240,6
1/07/2020,Hawaii,15,909,18
1/07/2020,Idaho,16,6379,92
1/07/2020,Illinois,17,145541,7160
1/07/2020,Indiana,18,47116,2650
1/07/2020,Iowa,19,29618,717
1/07/2020,Kansas,20,15142,280
1/07/2020,Kentucky,21,16114,597
1/07/2020,Louisiana,22,60286,3238
1/07/2020,Maine,23,3294,105
1/07/2020,Maryland,24,68502,3205
1/07/2020,Massachusetts,25,109143,8081
1/07/2020,Michigan,26,71279,6202
1/07/2020,Minnesota,27,36753,1482
1/07/2020,Mississippi,28,27900,1082
1/07/2020,Missouri,29,22595,1049
1/07/2020,Montana,30,1016,22
1/07/2020,Nebraska,31,19325,282
1/07/2020,Nevada,32,19151,512
1/07/2020,New Hampshire,33,5802,373
1/07/2020,New Jersey,34,173782,15078
1/07/2020,New Mexico,35,12276,500
1/07/2020,New York,36,398770,31791
1/07/2020,North Carolina,37,66815,1389
1/07/2020,North Dakota,38,3624,89
1/07/2020,Northern Mariana Islands,69,30,2
1/07/2020,Ohio,39,52865,2876
1/07/2020,Oklahoma,40,14112,389
1/07/2020,Oregon,41,9019,211
1/07/2020,Pennsylvania,42,91864,6704
1/07/2020,Puerto Rico,72,7537,153
1/07/2020,Rhode Island,44,16853,956
1/07/2020,South Carolina,45,37919,766
1/07/2020,South Dakota,46,6826,93
1/07/2020,Tennessee,47,44360,602
1/07/2020,Texas,48,174826,2518
1/07/2020,Utah,49,22864,173
1/07/2020,Vermont,50,1210,56
1/07/2020,Virgin Islands,78,92,6
1/07/2020,Virginia,51,63203,1786
1/07/2020,Washington,53,35258,1340
1/07/2020,West Virginia,54,2979,93
1/07/2020,Wisconsin,55,32307,794
1/07/2020,Wyoming,56,1514,20
2/07/2020,Alabama,1,40111,985
2/07/2020,Alaska,2,1224,12
2/07/2020,Arizona,4,87495,1766
2/07/2020,Arkansas,5,22075,279
2/07/2020,California,6,248198,6263
2/07/2020,Colorado,8,33335,1701
2/07/2020,Connecticut,9,46646,4326
2/07/2020,Delaware,10,11731,510
2/07/2020,District of Columbia,11,10390,554
2/07/2020,Florida,12,169098,3616
2/07/2020,Georgia,13,82475,2801
2/07/2020,Guam,66,1249,6
2/07/2020,Hawaii,15,929,18
2/07/2020,Idaho,16,6688,93
2/07/2020,Illinois,17,146407,7197
2/07/2020,Indiana,18,47553,2662
2/07/2020,Iowa,19,30259,719
2/07/2020,Kansas,20,15226,282
2/07/2020,Kentucky,21,16370,605
2/07/2020,Louisiana,22,61669,3255
2/07/2020,Maine,23,3328,105
2/07/2020,Maryland,24,69015,3212
2/07/2020,Massachusetts,25,109338,8132
2/07/2020,Michigan,26,71853,6216
2/07/2020,Minnesota,27,37247,1495
2/07/2020,Mississippi,28,28770,1092
2/07/2020,Missouri,29,23085,1056
2/07/2020,Montana,30,1083,22
2/07/2020,Nebraska,31,19476,284
2/07/2020,Nevada,32,19871,525
2/07/2020,New Hampshire,33,5822,375
2/07/2020,New Jersey,34,174212,15107
2/07/2020,New Mexico,35,12520,503
2/07/2020,New York,36,399642,31814
2/07/2020,North Carolina,37,68508,1402
2/07/2020,North Dakota,38,3666,89
2/07/2020,Northern Mariana Islands,69,30,2
2/07/2020,Ohio,39,54166,2903
2/07/2020,Oklahoma,40,14539,395
2/07/2020,Oregon,41,9344,212
2/07/2020,Pennsylvania,42,92703,6758
2/07/2020,Puerto Rico,72,7608,153
2/07/2020,Rhode Island,44,16941,959
2/07/2020,South Carolina,45,39701,784
2/07/2020,South Dakota,46,6893,97
2/07/2020,Tennessee,47,46176,612
2/07/2020,Texas,48,182260,2562
2/07/2020,Utah,49,23466,176
2/07/2020,Vermont,50,1227,56
2/07/2020,Virgin Islands,78,98,6
2/07/2020,Virginia,51,63735,1816
2/07/2020,Washington,53,35921,1343
2/07/2020,West Virginia,54,3053,93
2/07/2020,Wisconsin,55,32876,801
2/07/2020,Wyoming,56,1550,20
3/07/2020,Alabama,1,41865,1006
3/07/2020,Alaska,2,1284,13
3/07/2020,Arizona,4,91894,1802
3/07/2020,Arkansas,5,22622,281
3/07/2020,California,6,256298,6315
3/07/2020,Colorado,8,33607,1701
3/07/2020,Connecticut,9,46717,4335
3/07/2020,Delaware,10,11923,512
3/07/2020,District of Columbia,11,10435,555
3/07/2020,Florida,12,178586,3683
3/07/2020,Georgia,13,85079,2808
3/07/2020,Guam,66,1255,6
3/07/2020,Hawaii,15,957,19
3/07/2020,Idaho,16,7034,94
3/07/2020,Illinois,17,147293,7222
3/07/2020,Indiana,18,48099,2682
3/07/2020,Iowa,19,30631,721
3/07/2020,Kansas,20,16015,283
3/07/2020,Kentucky,21,16655,608
3/07/2020,Louisiana,22,63397,3278
3/07/2020,Maine,23,3373,105
3/07/2020,Maryland,24,69422,3223
3/07/2020,Massachusetts,25,109628,8149
3/07/2020,Michigan,26,72306,6219
3/07/2020,Minnesota,27,37661,1503
3/07/2020,Mississippi,28,29684,1103
3/07/2020,Missouri,29,23620,1060
3/07/2020,Montana,30,1128,23
3/07/2020,Nebraska,31,19660,285
3/07/2020,Nevada,32,20878,530
3/07/2020,New Hampshire,33,5857,376
3/07/2020,New Jersey,34,174598,15164
3/07/2020,New Mexico,35,12776,511
3/07/2020,New York,36,400561,31836
3/07/2020,North Carolina,37,70447,1413
3/07/2020,North Dakota,38,3731,89
3/07/2020,Northern Mariana Islands,69,31,2
3/07/2020,Ohio,39,55257,2903
3/07/2020,Oklahoma,40,15065,398
3/07/2020,Oregon,41,9643,215
3/07/2020,Pennsylvania,42,93418,6790
3/07/2020,Puerto Rico,72,7683,154
3/07/2020,Rhode Island,44,16991,960
3/07/2020,South Carolina,45,41532,793
3/07/2020,South Dakota,46,6978,97
3/07/2020,Tennessee,47,47882,626
